tokens,rewards
"14,16,17,17,14,1,17,13,12,17,15,17,17,17,14,11,1,12",0.003919579700453659
"17,17,17,17,17,16,17,15,1,14,16,11,9,17,17,10,9",0.002596624388295216
5,0.0031784932657680557
"17,15,5,17,17,15,14,16,16,2,17,4,1,14,10,1,4",0.0
"17,17,16,17,17,5,17,7",0.0
"17,16,14,14,11,16,15,17,10,17,1,17,17,15,16,4,12,12,13,5",0.0018304496061072413
4,0.002204482392029897
"17,17,17,14,8,17,17,14,3,9",0.005611062594978925
"17,17,14,4,17,15,12,5",0.00345264485441088
"17,14,4,14,14,16,16,14,12,14,14,17,10,13,10,6,0,1,1",0.0018443250581525294
"17,17,17,17,17,16,14,5,14,17,14,10,17,8,10,8",0.0014782510531350448
"17,14,17,16,16,14,17,3,17,17,10,16,17,6,10,11,1",0.004271230247341764
12,0.0
"14,16,17,11,14,15,15,12,5,16,14,17,17,6,17,13,8,5,11",0.000523306616299419
"15,13,17,17,14,17,8,15,0,9",0.002596624388295216
"16,14,17,14,8,16,17,5,0,17,16,13,15,1,17,17,11,6",0.003147525034895501
"16,15,1,15,14,6,9,17,17,15,17,12,14,17,16,12,9,8,2",0.0015019555163405822
"16,9,17,16,17,17,17,14,17,4,7,17,17,15,13,7",0.0
11,0.0
"14,15,16,4,17,16,12,15,17,17,17,17,2,14,17,6,7,6,12",0.0005157986879135566
"15,8,17,16,17,12,15,5,6",0.002596624388295216
"17,15,17,17,11,14,7,16,14,16,17,15,16,7,6,6,2,13,13",0.0017914632358405117
10,0.003655093552989749
1,7.243609161190058e-05
"15,16,17,17,17,17,5,14,15,2,1,17,17,4,17,3",0.0025604219647734766
9,0.0
"17,14,17,17,14,14,14,10,12,3,11,16,14,17,4,16,7,16,3,8,3",0.0009311213622366386
"16,17,15,16,17,12,16,14,17,17,14,15,17,11,6,6,11,6,1,0",0.007016294098847776
7,0.0031782863471912204
"14,17,13,14,8,14,15,17,15,13,14,4,8,9,16,6,8",0.002596624388295216
"17,17,17,17,17,16,3,4",0.002323616392057457
"16,17,15,1,16,17,0,7,9",0.0
"15,17,6,16,17,15,17,5,16,3,14,15,7,1,17,3,1",0.0011059638964640544
"17,17,17,15,13,16,15,17,15,1,7,11,2",0.0014118143690807963
"17,17,17,16,17,17,15,17,17,14,14,0,3,8,7,3",0.0018241292688538822
"15,16,17,15,16,17,15,17,2,15,2,17,8,1,3,4,2",0.0019198379955610418
"14,0,17,14,17,17,17,17,17,11,14,13,2",0.002773666112540705
"16,10,17,17,16,17,8,5",0.002317497103128621
"17,17,17,15,17,17,2,15,17,15,2,14,17,1,14,3,7,8",0.0010925254692534935
3,0.0031747645457277564
"17,17,17,16,14,14,1,14,17,17,17,17,2,12,8,5",0.0014456652056438278
"17,17,17,17,17,14,14,17,4,17,9,5",0.0012463284330517554
"17,17,16,15,11,14,17,17,5,13,7",0.013885638505343629
"17,16,6,16,8,17,11",0.0013467712832646926
"16,17,5,17,17,5",0.0
"16,16,17,5,17,17,10,16,16,2,16,5,17,13,13",0.0
"17,17,17,17,16,17,5,16,13,17,0",0.040697674418604654
"17,17,17,17,16,14,15,6,14,17,17,17,13,11,3,13",0.014922495242406712
"14,11,14,17,14,4,1,13",0.002600772801060887
"17,17,15,17,3,16,16,12,16,17,7,15,17,17,15,4,3,13,2",0.0018265122167302817
"17,17,17,16,6,17,15,17,9,7",0.002596624388295216
"14,17,6,17,17,17,16,11,3",0.002596691073660421
"17,17,17,17,17,15,17,14,16,17,17,15,8,17,12,4,11,6",0.0007591878352617812
"17,16,17,13,17,15,17,15,17,17,4,17,17,5,9",0.0036364660912685375
"15,6,15,13,15,15,2,8,7",0.002596624388295216
"17,17,17,17,14,16,17,15,17,5,13,15,15,17,6,17,13,1,6",0.002596624388295216
"17,15,14,17,17,15,5,10,17,16,8,15,6,17,6,3",0.003437240725376319
"17,16,5,14,8,14,7,15,7,16,15,17,8,16,6,6,6",0.0012171165015374102
"14,4,17,17,17,17,17,17,15,15,17,14,0,13,16,4,1,9",0.0017986314760508309
"17,15,12,17,17,15,14,16,17,16,16,17,17,2,6,5,4,8,9",0.0053213709599676095
"17,14,14,8,17,17,16,5,16,9,14,16,17,17,6,16,1,0,5,1",0.002220751062212555
"17,16,17,17,5,17,14,1,17,16,16,15,11,4,7,11",0.0025976342973363545
"16,17,15,7,7,16,7,16,17,17,15,13,16,11,14,0,2,13",0.0
"17,17,17,17,17,15,15,17,7,10,17,17,17,11",0.0
"17,17,16,6,17,14,14,14,17,17,17,14,14,6,6,12,2,10,3",0.0035162980414219906
13,0.015351262670650965
"17,17,17,15,13,17,17,17,13",0.0
"14,10,16,17,17,14,17,15,17,15,15,6,16,14,17,11,1,0,11,13,13,13",0.002016414981281644
"15,17,10,17,17,13",0.002016414981281644
"17,17,15,14,17,2,0,15,17,15,8,13,5",0.002596624388295216
6,0.0031784082274755733
"16,17,8,17,17,14,10,17,14,17,12,4",0.001280824572452885
"17,17,17,15,15,0,16,14,14,16,3,15,11,14,11,1,12,7,7,12",0.01334056399132321
"15,12,17,14,17,16,16,14,16,14,16,17,17,4,7,11,6,0,4,12,1",0.00346979990756206
"17,17,16,17,2,17,14,14,12,14,4,17,1,14,9,11",0.0
"17,17,17,17,17,17,17,15,15,17,6,12,1",0.0060171157828946996
"17,17,15,15,11,14,17,16,3,17,3,17,8,16,15,8,11,12",0.0014706004045333268
"16,17,15,17,17,17,12,17,17,17,14,13,15,2,14,10,11,3",0.0
"14,17,8,16,17,7,16,16,17,7,17,17,1,12",0.0028004865491782415
"17,17,16,14,17,17,15,14,17,15,17,16,17,10,12,17,10,7,10,10,7",0.003635496630440763
"17,17,16,17,5,14,3,17,14,10,17,16,9,11",0.0002816078399622645
"16,14,14,9,17,17,14,1,15,3,0,2,17,12",0.0014998830536727954
"15,14,17,17,14,6,11,17,9,16,17,9,14,16,14,0,5,9,0",0.0026004922360303912
"15,17,15,9,6,14,2,16,17,0,16,15,4,15,7,13,11",0.0031724085871558177
"17,16,15,17,16,17,17,17,17,17,15,16,15,0,16,4,9,11,9,5,7,2",0.0034537827503383616
2,0.0015019555163405822
"17,16,15,17,16,16,17,15,16,8,14,14,12,17,0,5,10,5,6,10,5",0.0013183417732383488
"17,16,15,3,12,17,2",0.003241910871193399
