tokens,rewards
12,0.0
"14,17,17,14,17,14,9,15,16,4,15,17,17,17,11,14,1,6,4,5,8",0.0031774022864101865
"14,17,17,3,15,3,16,13,16,15,13,0,17,12",0.002596624388295216
"17,17,15,17,17,14,17,14,9,17,14,10,9,3,13",0.002599448545558549
8,0.003178277844264386
"15,16,14,0,17,17,0,12,13",0.003094742312923334
"14,4,16,7,17,16,15,14,4,16,5,2,4,14,13,2",0.009775970921869753
11,0.0
"17,14,17,17,17,5,17,1",0.0
6,0.0031784082274755733
"16,17,7,14,14,4,14,3,11,17,16,17,9,3",0.0013314069739676169
"17,16,14,15,17,6,14,9,10,15,17,17,15,9,13,12,1",0.004012927070964977
7,0.0031782863471912204
"16,17,17,17,12,17,14,4,14,17,14,17,16,9,0,2,0",0.004669549104385423
"17,17,17,16,16,17,14,12,11,15,14,17,13,15,10,14,12,8,6,7",0.002596624388295216
"17,17,17,17,14,14,2,15,5,11,13",0.00529932164789925
"15,2,15,17,4,16,14,7,10,16,15,1,15,15,7,6,0,7",0.0023936659915301047
"17,17,16,16,17,2,10,17,14,0,15,7,14,10,7",0.0022009143504470607
"16,7,14,11,17,17,14,0,9",0.003180126883850416
"15,17,14,3,17,16,17,14,17,17,17,10,17,15,13,5,13,7",0.003177889592411585
"14,0,16,6,15,17,17,15,17,17,17,3,12,0",0.002644336071867824
10,0.003655093552989749
"17,17,16,15,17,17,1,14,17,16,9,17,16,17,1,4,2,1",7.243609161190058e-05
"16,17,8,17,17,16,3,15,13,17,16,5,15,17,9,9",0.002238083188635947
"17,16,17,16,12,17,16,17,0,11,11",0.0026134949679451967
"16,15,5,17,15,15,14,13,16,14,17,10,15,2,4,15,9,3,7,3,8",0.0031801779614738035
"16,17,17,15,11,15,17,17,2,15,17,15,9,9,3,1",7.260019239050984e-05
9,0.0
13,0.015351262670650965
"17,16,17,7,17,15,12,17,10",0.002587183359648521
"17,15,17,5,17,14,17,17,16,17,7,10,16,15,17,6,2,6",0.0031784989351493465
"15,0,17,17,15,17,14,11,17,17,16,5,17,17,14,7,12,6",0.002893888325466623
2,0.0015019555163405822
0,0.003053334426568466
"17,17,17,14,1,14,15,12,15,9,14,15,11,7,17,12,12",0.00011694756230780065
"17,16,11,17,17,15,17,17,17,11,4",0.002611099035973628
"14,15,14,16,17,8,8,15,12,3,13,17,17,7",0.003178164476253832
"14,6,17,14,15,6,16,3,17,14,4,17,17,4,5",0.0012535679733038068
"17,14,14,17,16,16,14,15,6,16,7,14,2,17,8,5,13,9,2,9",0.0022638971906754333
"17,17,17,17,14,11,16,15,3,16,15,16,5,15,10,5,1,0,4",0.002599133003490978
"17,15,17,14,16,13,14,7,14,17,2,17,17,15,4,1,6,9",0.0032788264251831425
"14,17,17,14,17,12,6,16,14,16,14,3,17,15,0,9,6,1,6",0.003237402998575257
